1 450152.19583916315 531975.7359180345
2 457133.7924151844 338378.8662245499
3 449658.80818238534 535338.9359086659
4 455506.5903966954 340188.72020370694
5 458127.5750722994 340628.1629423652
6 449574.659818709 529293.3615550726
7 450142.21352584223 530923.2765394896
8 457287.32492133253 343521.2500936376
9 452754.69999684155 339522.448159575
10 446957.4744138734 535029.4339323109
11 451585.0529244453 533242.6630619625
12 336272.0694664296 258899.76948318435
13 352592.1606704661 240550.85033028177
14 449745.77473675 533740.8295709254
15 448878.1888360199 530382.642801355
16 358832.7209057284 238256.74794567583
17 348672.1745120846 238558.41065659223
18 445983.98548186885 529670.8440256625
19 451692.44474141026 528319.034900947
20 348988.88319885434 226421.01694001557
21 347350.1653950695 264624.9063822454
22 450278.52255408076 532896.7339020763
23 448856.0161642687 517017.101139561
24 369079.16859519546 249385.7456712501
25 349752.2678733669 241768.3881027379
26 447467.112759374 517911.9353399947
27 451543.53785988805 518591.37293685233
28 368332.92777947406 258031.90932115095
29 362664.3074799185 254003.32841940474
30 452615.41444954235 519132.5429149762
31 449708.26366645354 520553.89979139634
32 332189.43260062404 248851.32429772097
33 351542.2251447495 239432.40609447472
34 450892.21097143553 514302.7784570721
35 449190.18478581915 514576.9041338533
36 351546.74964883464 241007.18998812203
37 354367.64371756633 232657.96625184696
38 448684.31220934493 516012.2236136304
39 450533.91040438984 516197.37197480316
40 352351.5457658721 239822.3077176133
41 330990.14592776063 242038.81035131344
42 448314.85039625136 518190.5133287598
43 450258.2383464356 517887.2725289426
44 334329.83773925615 231816.0814039741
45 349618.2023508102 239826.14781878996
46 451871.9061114656 516217.61311418115
47 452085.1355972289 514167.6965038959
48 356183.1111115761 243139.03707085268
49 358004.08569565456 255800.36594283802
50 448193.3870698484 519501.8658817935
51 451195.4398641875 519780.9730077562
52 350571.9157393616 239051.33665718167
53 351952.6535004162 242453.5545845127
54 453982.40869589185 513553.88082790945
55 449241.693683537 518617.89839979063
56 372279.80059765495 243303.83771772537
57 357535.5594186509 218941.169658337
58 452681.48533303133 517725.40423099755
59 448359.3169616825 514004.0592423743
60 348402.1880271172 241606.38933782262
61 327910.9031142565 255676.9062719965
62 447339.2466056746 515789.8528141357
63 370879.09565946436 239905.5003329855
64 372520.06871538155 236447.98311680814
65 462562.5084553345 513718.762028321
66 469333.57265720307 520175.7332068719
67 457926.1732286379 525834.3153694664
68 457676.66319186374 521922.397610209
69 456884.4588481969 519082.38704997173
70 455251.65119949955 520102.9713009112
71 459939.84568640176 517747.78560613375
72 457788.39652493055 514111.66210559936
73 369199.6359811796 238407.81636532253
74 351472.0115182384 258123.43459403375
75 354217.39888855274 264505.72550428176
76 347079.410942734 256536.360563835
77 346897.213296236 259080.73839883113
78 353489.9748011034 221814.7207145751
79 339802.47247923573 269860.43250438897
80 349524.48126931663 237909.55529800328
81 362136.8196841904 231130.5324638344
82 365227.36023694434 222993.73516146548
83 350376.76412554795 237898.90358071143
84 360811.9822512029 223557.65379885302
85 360797.6522093739 225231.2933522603
86 359286.2755033389 223740.5899174794
87 351207.20993267297 238107.2245067211
88 362648.4778171316 244569.01057026908
89 353220.7280115884 239405.4135782542
90 460029.5287580822 521684.8912501626
91 467930.3372817773 514596.4013675681
92 473158.05303579353 516192.97574618534
93 462230.70249926654 521337.1076015189
94 459812.3777038086 523993.1493151306
95 454442.22068602033 517469.158391781
96 453382.99313490326 516335.9277651187
97 464024.406382283 522124.932934047
98 465766.4830872576 521091.72281764867
99 467113.7464852593 519338.989222417
100 464975.88628475356 517929.5730640588
101 431210.3930256288 517014.0050400017
102 351868.74135670636 386405.7789056156
103 353401.77295878244 380073.9341446888
104 350458.75053942367 387504.5217012346
105 349548.2680567766 386306.27909270773
106 353677.7984766222 383200.9714745719
107 357425.573430428 382189.7095404194
108 348057.5175389752 384330.3611017578
109 351802.68707484374 388414.40863737295
110 352213.2386207675 381676.6004239668
111 346721.8177109908 382353.5558066548
112 352620.94050450454 382414.5442854954
113 353786.3484253493 380995.15891296894
114 353078.57726446656 386336.48887939367
115 351047.8433436641 380727.82929919264
116 348951.6284742259 387038.6062576598
117 350858.4255715976 386131.33188739634
118 350789.8285193526 382721.6598198926
119 355577.8877173418 381494.5078765866
120 355187.9875465231 380422.4632793665
121 350816.5337102113 384823.6081009003
122 355050.88614643004 382672.4382674822
123 361012.584548109 383482.56871685205
124 359907.12724644825 388300.40589931724
125 365719.823055746 392134.23435101775
126 358269.8737266433 392833.29507101205
127 358020.82148144377 389564.28161692113
128 365182.6578624255 395057.8910523225
129 361709.5626117181 388672.67904804135
130 364186.97258764895 384679.60817116674
131 356255.0820532846 389461.4850473261
132 358327.3912039718 387873.7494760591
133 362975.02256515593 387598.82552839385
134 361321.40927794034 387156.2202123237
135 367540.2510379751 387516.5768502999
136 368468.00281777844 386296.6118157329
137 361123.40438871854 390108.0732647663
138 356001.35312372394 386559.0833126559
139 361223.7346078177 391257.9261350107
140 363325.2791727827 390978.680920039
141 362853.26817236945 389291.2062212341
142 366992.1263842184 390223.14861157205
143 361362.0386057339 386004.44238473655
144 358571.6466044807 390786.4713648379
145 369726.80835734383 427697.2725323359
146 368830.7596801341 428989.3820901814
147 366305.1806771652 428852.6090419134
148 368328.99305010197 427623.06467232364
149 368437.188050267 425022.4560710443
150 369889.4911322408 426304.2850507789
151 457357.82616453123 300889.5629150396
152 456738.58371991833 308278.0657347556
153 459651.5421258563 306192.4592000184
154 456209.27771646366 303063.09889599256
155 459189.04084778886 303474.9324647462
156 462651.33518061665 303668.28603426286
157 458011.947071527 299549.2166576463
158 457440.3465425597 305126.9793286074
159 463253.5669232873 306469.3321982759
160 460210.1819731114 301331.40877609444
161 461015.66707900324 305127.0532158971
162 460264.5666891519 307532.549673752
163 458547.28718834353 301977.6199065109
164 461047.63450410956 303903.09963878244
165 460600.4696381464 303242.47950362787
166 463532.0485902891 304986.8881187256
167 461816.833562718 307116.28983698605
168 457582.18440904206 303718.42573946615
169 455303.4398690755 304844.90694646956
170 459727.4791928206 304745.9832882852
171 484415.0351009312 309631.4583443239
172 485830.22747296415 303405.72264338605
173 489632.30275993026 315132.6451416903
174 490059.7570013191 310158.60901939985
175 495493.7301868336 315429.04140538245
176 497426.6380961562 303910.6526798743
177 484071.178741956 311431.8640770253
178 488184.22555705695 297579.15198266396
179 494665.455503126 306270.82648122945
180 486299.25805348606 309487.9998567423
181 483824.0687804636 308459.3588361563
182 486037.0204947185 308095.578673866
183 501663.7112793687 310905.8000592783
184 485927.4757665236 299428.2175718011
185 483378.35894619476 314849.01930286665
186 453217.4161759595 342682.5474341583
187 454960.40598458785 343396.5140103843
188 456146.7403536533 342419.06320456596
189 456403.89619902085 345129.2684906974
190 451956.572634658 341330.6971479696
191 453525.24136224214 345510.44232387526
192 455057.2900276535 345449.19073569495
193 456973.9746298318 339536.1132944867
194 455540.7763077026 334229.7418024683
195 455044.4563289982 335403.82601071056
196 459832.8257807511 339765.18804810086
197 456051.1663153449 341000.95959199226
198 454153.3226550095 341453.42380045494
199 454813.0708774689 338116.5485053867
200 458195.10598154966 342027.4564451433
201 455165.53306870564 522766.4109582005
202 454727.54769942455 518927.1315175845
203 460991.11062698474 523858.11500284506
204 461289.4276399724 522696.74532410345
205 461598.6532711179 524163.6118345265
206 445884.9638842644 523991.48116640747
207 448334.3114611419 524575.7081416422
208 446195.924850047 525478.4184806608
209 450116.7397071835 522977.31986320554
210 444850.59519021184 523758.3953457837
211 441444.2061418168 520319.24144926213
212 440182.8351556427 513184.4973332308
213 441290.906689949 519419.78010472003
214 442590.69254313025 519051.7155979492
215 441838.58600963454 521368.67210538255
216 441412.6915607575 518331.49564698804
217 446454.8109162209 512498.8985439425
218 443815.9846256582 513842.0523900313
219 445835.4613239025 517965.28811096173
